Order ID,Restaurant Name,Location,Order Time,Delivery Time,Delivery Duration (min),Pizza Size,Pizza Type,Toppings Count,Distance (km),Traffic Level,Payment Method,Is Peak Hour,Is Weekend,Delivery Efficiency (min/km),Topping Density,Order Month,Payment Category,Estimated Duration (min),Delay (min),Is Delayed,Pizza Complexity,Traffic Impact,Order Hour,Restaurant Avg Time
ORD773,Pizza Hut,"Atlanta, Ga",2025-11-25 20:45:00,2025-11-25 21:15:00,30.0,Medium,Veg,2.0,4.0,Low,Wallet,True,False,7.5,0.5,1-11-01,Online,9.6,20.4,False,4,1,20,29.94845360824742
ORD774,Papa John'S,"Omaha, Ne",2025-11-26 18:00:00,2025-11-26 18:30:00,30.0,Medium,Bbq Chicken,3.0,5.0,Medium,Card,True,False,6.0,0.6,1-11-01,Online,12.0,18.0,False,6,2,18,28.18627450980392
ORD775,Little Caesars,"Louisville, Ky",2025-11-27 19:15:00,2025-11-27 19:45:00,30.0,Xl,Cheese Burst,5.0,6.0,High,Upi,True,False,5.0,0.8333333333333334,1-11-01,Online,14.4,15.6,False,20,3,19,28.84422110552764
ORD776,Marco'S Pizza,"Milwaukee, Wi",2025-11-28 20:30:00,2025-11-28 21:00:00,30.0,Medium,Margarita,3.0,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,1-11-01,Offline,10.8,19.2,False,6,2,20,30.28645833333333
ORD777,Domino'S,"Albuquerque, Nm",2025-11-29 19:00:00,2025-11-29 19:30:00,30.0,Large,Sicilian,4.0,5.5,Medium,Upi,True,True,5.454545454545454,0.7272727272727273,1-11-01,Online,13.2,16.8,False,12,2,19,30.25943396226415
ORD778,Pizza Hut,"Atlanta, Ga",2025-11-30 20:15:00,2025-11-30 20:45:00,30.0,Medium,Veg,2.0,4.0,Low,Wallet,True,True,7.5,0.5,1-11-01,Online,9.6,20.4,False,4,1,20,29.94845360824742
ORD779,Papa John'S,"Omaha, Ne",2025-12-01 18:30:00,2025-12-01 19:00:00,30.0,Medium,Bbq Chicken,3.0,5.0,Medium,Card,True,False,6.0,0.6,1-12-01,Online,12.0,18.0,False,6,2,18,28.18627450980392
ORD780,Little Caesars,"Louisville, Ky",2025-12-02 19:45:00,2025-12-02 20:15:00,30.0,Xl,Cheese Burst,5.0,6.0,High,Upi,True,False,5.0,0.8333333333333334,1-12-01,Online,14.4,15.6,False,20,3,19,28.84422110552764
ORD781,Marco'S Pizza,"Milwaukee, Wi",2025-12-03 20:00:00,2025-12-03 20:30:00,30.0,Medium,Margarita,3.0,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,1-12-01,Offline,10.8,19.2,False,6,2,20,30.28645833333333
ORD782,Papa John'S,"Omaha, Ne",2025-12-04 18:15:00,2025-12-04 18:45:00,30.0,Medium,Bbq Chicken,3.0,5.0,Medium,Upi,True,False,6.0,0.6,1-12-01,Online,12.0,18.0,False,6,2,18,28.18627450980392
ORD783,Little Caesars,"Louisville, Ky",2025-12-05 19:30:00,2025-12-05 20:00:00,30.0,Xl,Cheese Burst,5.0,6.0,High,Card,True,False,5.0,0.8333333333333334,1-12-01,Online,14.4,15.6,False,20,3,19,28.84422110552764
ORD784,Marco'S Pizza,"Milwaukee, Wi",2025-12-06 20:45:00,2025-12-06 21:15:00,30.0,Medium,Margarita,3.0,4.5,Medium,Cash,True,True,6.666666666666667,0.6666666666666666,1-12-01,Offline,10.8,19.2,False,6,2,20,30.28645833333333
ORD785,Domino'S,"Albuquerque, Nm",2025-12-07 19:00:00,2025-12-07 19:30:00,30.0,Large,Sicilian,4.0,5.5,Medium,Upi,True,True,5.454545454545454,0.7272727272727273,1-12-01,Online,13.2,16.8,False,12,2,19,30.25943396226415
ORD786,Pizza Hut,"Atlanta, Ga",2025-12-08 20:15:00,2025-12-08 20:45:00,30.0,Medium,Veg,2.0,4.0,Low,Wallet,True,False,7.5,0.5,1-12-01,Online,9.6,20.4,False,4,1,20,29.94845360824742
ORD787,Papa John'S,"Omaha, Ne",2025-12-09 18:30:00,2025-12-09 19:00:00,30.0,Medium,Bbq Chicken,3.0,5.0,Medium,Card,True,False,6.0,0.6,1-12-01,Online,12.0,18.0,False,6,2,18,28.18627450980392
ORD788,Little Caesars,"Louisville, Ky",2025-12-10 19:45:00,2025-12-10 20:15:00,30.0,Xl,Cheese Burst,5.0,6.0,High,Upi,True,False,5.0,0.8333333333333334,1-12-01,Online,14.4,15.6,False,20,3,19,28.84422110552764
ORD789,Marco'S Pizza,"Milwaukee, Wi",2025-12-11 20:00:00,2025-12-11 20:30:00,30.0,Medium,Margarita,3.0,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,1-12-01,Offline,10.8,19.2,False,6,2,20,30.28645833333333
ORD790,Domino'S,"Albuquerque, Nm",2025-12-12 19:15:00,2025-12-12 19:45:00,30.0,Large,Sicilian,4.0,5.5,Medium,Upi,True,False,5.454545454545454,0.7272727272727273,1-12-01,Online,13.2,16.8,False,12,2,19,30.25943396226415
ORD791,Pizza Hut,"Atlanta, Ga",2025-12-13 20:30:00,2025-12-13 21:00:00,30.0,Medium,Veg,2.0,4.0,Low,Wallet,True,True,7.5,0.5,1-12-01,Online,9.6,20.4,False,4,1,20,29.94845360824742
ORD792,Papa John'S,"Omaha, Ne",2025-12-14 18:45:00,2025-12-14 19:15:00,30.0,Medium,Bbq Chicken,3.0,5.0,Medium,Card,True,True,6.0,0.6,1-12-01,Online,12.0,18.0,False,6,2,18,28.18627450980392
ORD793,Little Caesars,"Louisville, Ky",2025-12-15 19:00:00,2025-12-15 19:30:00,30.0,Xl,Cheese Burst,5.0,6.0,High,Upi,True,False,5.0,0.8333333333333334,1-12-01,Online,14.4,15.6,False,20,3,19,28.84422110552764
ORD794,Marco'S Pizza,"Milwaukee, Wi",2025-12-16 20:15:00,2025-12-16 20:45:00,30.0,Medium,Margarita,3.0,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,1-12-01,Offline,10.8,19.2,False,6,2,20,30.28645833333333
ORD795,Domino'S,"Albuquerque, Nm",2025-12-17 19:30:00,2025-12-17 20:00:00,30.0,Large,Sicilian,4.0,5.5,Medium,Upi,True,False,5.454545454545454,0.7272727272727273,1-12-01,Online,13.2,16.8,False,12,2,19,30.25943396226415
ORD796,Pizza Hut,"Atlanta, Ga",2025-12-18 20:45:00,2025-12-18 21:15:00,30.0,Medium,Veg,2.0,4.0,Low,Wallet,True,False,7.5,0.5,1-12-01,Online,9.6,20.4,False,4,1,20,29.94845360824742
ORD797,Papa John'S,"Omaha, Ne",2025-12-19 18:00:00,2025-12-19 18:30:00,30.0,Medium,Bbq Chicken,3.0,5.0,Medium,Card,True,False,6.0,0.6,1-12-01,Online,12.0,18.0,False,6,2,18,28.18627450980392
ORD798,Little Caesars,"Louisville, Ky",2025-12-20 19:15:00,2025-12-20 19:45:00,30.0,Xl,Cheese Burst,5.0,6.0,High,Upi,True,True,5.0,0.8333333333333334,1-12-01,Online,14.4,15.6,False,20,3,19,28.84422110552764
ORD799,Marco'S Pizza,"Milwaukee, Wi",2025-12-21 20:30:00,2025-12-21 21:00:00,30.0,Medium,Margarita,3.0,4.5,Medium,Cash,True,True,6.666666666666667,0.6666666666666666,1-12-01,Offline,10.8,19.2,False,6,2,20,30.28645833333333
ORD800,Domino'S,"Albuquerque, Nm",2025-12-22 19:00:00,2025-12-22 19:30:00,30.0,Large,Sicilian,4.0,5.5,Medium,Upi,True,False,5.454545454545454,0.7272727272727273,1-12-01,Online,13.2,16.8,False,12,2,19,30.25943396226415
ORD801,Pizza Hut,"Atlanta, Ga",2025-12-23 20:15:00,2025-12-23 20:45:00,30.0,Medium,Veg,2.0,4.0,Low,Wallet,True,False,7.5,0.5,1-12-01,Online,9.6,20.4,False,4,1,20,29.94845360824742
ORD802,Papa John'S,"Omaha, Ne",2025-12-24 18:30:00,2025-12-24 19:00:00,30.0,Medium,Bbq Chicken,3.0,5.0,Medium,Card,True,False,6.0,0.6,1-12-01,Online,12.0,18.0,False,6,2,18,28.18627450980392
ORD803,Little Caesars,"Louisville, Ky",2025-12-25 19:45:00,2025-12-25 20:15:00,30.0,Xl,Cheese Burst,5.0,6.0,High,Upi,True,False,5.0,0.8333333333333334,1-12-01,Online,14.4,15.6,False,20,3,19,28.84422110552764
ORD804,Marco'S Pizza,"Milwaukee, Wi",2025-12-26 20:00:00,2025-12-26 20:30:00,30.0,Medium,Margarita,3.0,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,1-12-01,Offline,10.8,19.2,False,6,2,20,30.28645833333333
ORD805,Domino'S,"Albuquerque, Nm",2025-12-27 19:15:00,2025-12-27 19:45:00,30.0,Large,Sicilian,4.0,5.5,Medium,Upi,True,True,5.454545454545454,0.7272727272727273,1-12-01,Online,13.2,16.8,False,12,2,19,30.25943396226415
ORD806,Pizza Hut,"Atlanta, Ga",2025-12-28 20:30:00,2025-12-28 21:00:00,30.0,Medium,Veg,2.0,4.0,Low,Wallet,True,True,7.5,0.5,1-12-01,Online,9.6,20.4,False,4,1,20,29.94845360824742
ORD807,Papa John'S,"Omaha, Ne",2025-12-29 18:45:00,2025-12-29 19:15:00,30.0,Medium,Bbq Chicken,3.0,5.0,Medium,Card,True,False,6.0,0.6,1-12-01,Online,12.0,18.0,False,6,2,18,28.18627450980392
ORD808,Little Caesars,"Louisville, Ky",2025-12-30 19:00:00,2025-12-30 19:30:00,30.0,Xl,Cheese Burst,5.0,6.0,High,Upi,True,False,5.0,0.8333333333333334,1-12-01,Online,14.4,15.6,False,20,3,19,28.84422110552764
ORD809,Marco'S Pizza,"Milwaukee, Wi",2025-12-31 20:15:00,2025-12-31 20:45:00,30.0,Medium,Margarita,3.0,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,1-12-01,Offline,10.8,19.2,False,6,2,20,30.28645833333333
ORD810,Papa John'S,"Omaha, Ne",2025-12-24 18:30:00,2025-12-24 19:00:00,30.0,Medium,Bbq Chicken,3.0,5.0,Medium,Upi,True,False,6.0,0.6,1-12-01,Online,12.0,18.0,False,6,2,18,28.18627450980392
ORD811,Little Caesars,"Louisville, Ky",2025-12-25 19:45:00,2025-12-25 20:15:00,30.0,Xl,Cheese Burst,5.0,6.0,High,Card,True,False,5.0,0.8333333333333334,1-12-01,Online,14.4,15.6,False,20,3,19,28.84422110552764
ORD812,Marco'S Pizza,"Milwaukee, Wi",2025-12-26 20:00:00,2025-12-26 20:30:00,30.0,Medium,Margarita,3.0,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,1-12-01,Offline,10.8,19.2,False,6,2,20,30.28645833333333
ORD813,Domino'S,"Albuquerque, Nm",2025-12-27 19:15:00,2025-12-27 19:45:00,30.0,Large,Sicilian,4.0,5.5,Medium,Upi,True,True,5.454545454545454,0.7272727272727273,1-12-01,Online,13.2,16.8,False,12,2,19,30.25943396226415
ORD814,Pizza Hut,"Atlanta, Ga",2025-12-28 20:30:00,2025-12-28 21:00:00,30.0,Medium,Veg,2.0,4.0,Low,Wallet,True,True,7.5,0.5,1-12-01,Online,9.6,20.4,False,4,1,20,29.94845360824742
ORD815,Papa John'S,"Omaha, Ne",2025-12-29 18:45:00,2025-12-29 19:15:00,30.0,Medium,Bbq Chicken,3.0,5.0,Medium,Card,True,False,6.0,0.6,1-12-01,Online,12.0,18.0,False,6,2,18,28.18627450980392
ORD816,Little Caesars,"Louisville, Ky",2025-12-30 19:00:00,2025-12-30 19:30:00,30.0,Xl,Cheese Burst,5.0,6.0,High,Upi,True,False,5.0,0.8333333333333334,1-12-01,Online,14.4,15.6,False,20,3,19,28.84422110552764
ORD817,Marco'S Pizza,"Milwaukee, Wi",2025-12-31 20:15:00,2025-12-31 20:45:00,30.0,Medium,Margarita,3.0,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,1-12-01,Offline,10.8,19.2,False,6,2,20,30.28645833333333
ORD818,Domino'S,"Albuquerque, Nm",2026-01-01 19:30:00,2026-01-01 20:00:00,30.0,Large,Sicilian,4.0,5.5,Medium,Upi,True,False,5.454545454545454,0.7272727272727273,1-01-01,Online,13.2,16.8,False,12,2,19,30.25943396226415
ORD819,Pizza Hut,"Atlanta, Ga",2026-01-02 20:45:00,2026-01-02 21:15:00,30.0,Medium,Veg,2.0,4.0,Low,Wallet,True,False,7.5,0.5,1-01-01,Online,9.6,20.4,False,4,1,20,29.94845360824742
ORD820,Papa John'S,"Omaha, Ne",2026-01-03 18:00:00,2026-01-03 18:30:00,30.0,Medium,Bbq Chicken,3.0,5.0,Medium,Card,True,True,6.0,0.6,1-01-01,Online,12.0,18.0,False,6,2,18,28.18627450980392
ORD821,Little Caesars,"Louisville, Ky",2026-01-04 19:15:00,2026-01-04 19:45:00,30.0,Xl,Cheese Burst,5.0,6.0,High,Upi,True,True,5.0,0.8333333333333334,1-01-01,Online,14.4,15.6,False,20,3,19,28.84422110552764
ORD822,Marco'S Pizza,"Milwaukee, Wi",2026-01-05 20:30:00,2026-01-05 21:00:00,30.0,Medium,Margarita,3.0,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,1-01-01,Offline,10.8,19.2,False,6,2,20,30.28645833333333
ORD823,Domino'S,"Albuquerque, Nm",2026-01-06 19:00:00,2026-01-06 19:30:00,30.0,Large,Sicilian,4.0,5.5,Medium,Upi,True,False,5.454545454545454,0.7272727272727273,1-01-01,Online,13.2,16.8,False,12,2,19,30.25943396226415
ORD824,Pizza Hut,"Atlanta, Ga",2026-01-07 20:15:00,2026-01-07 20:45:00,30.0,Medium,Veg,2.0,4.0,Low,Wallet,True,False,7.5,0.5,1-01-01,Online,9.6,20.4,False,4,1,20,29.94845360824742
ORD825,Papa John'S,"Omaha, Ne",2026-01-08 18:30:00,2026-01-08 19:00:00,30.0,Medium,Bbq Chicken,3.0,5.0,Medium,Card,True,False,6.0,0.6,1-01-01,Online,12.0,18.0,False,6,2,18,28.18627450980392
ORD826,Little Caesars,"Louisville, Ky",2026-01-09 19:45:00,2026-01-09 20:15:00,30.0,Xl,Cheese Burst,5.0,6.0,High,Upi,True,False,5.0,0.8333333333333334,1-01-01,Online,14.4,15.6,False,20,3,19,28.84422110552764
ORD827,Marco'S Pizza,"Milwaukee, Wi",2026-01-10 20:00:00,2026-01-10 20:30:00,30.0,Medium,Margarita,3.0,4.5,Medium,Cash,True,True,6.666666666666667,0.6666666666666666,1-01-01,Offline,10.8,19.2,False,6,2,20,30.28645833333333
ORD828,Domino'S,"Albuquerque, Nm",2026-01-11 19:15:00,2026-01-11 19:45:00,30.0,Large,Sicilian,4.0,5.5,Medium,Upi,True,True,5.454545454545454,0.7272727272727273,1-01-01,Online,13.2,16.8,False,12,2,19,30.25943396226415
ORD829,Pizza Hut,"Atlanta, Ga",2026-01-12 20:30:00,2026-01-12 21:00:00,30.0,Medium,Veg,2.0,4.0,Low,Wallet,True,False,7.5,0.5,1-01-01,Online,9.6,20.4,False,4,1,20,29.94845360824742
ORD830,Papa John'S,"Omaha, Ne",2026-01-13 18:45:00,2026-01-13 19:15:00,30.0,Medium,Bbq Chicken,3.0,5.0,Medium,Card,True,False,6.0,0.6,1-01-01,Online,12.0,18.0,False,6,2,18,28.18627450980392
ORD831,Little Caesars,"Louisville, Ky",2026-01-14 19:00:00,2026-01-14 19:30:00,30.0,Xl,Cheese Burst,5.0,6.0,High,Upi,True,False,5.0,0.8333333333333334,1-01-01,Online,14.4,15.6,False,20,3,19,28.84422110552764
ORD832,Marco'S Pizza,"Milwaukee, Wi",2026-01-15 20:15:00,2026-01-15 20:45:00,30.0,Medium,Margarita,3.0,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,1-01-01,Offline,10.8,19.2,False,6,2,20,30.28645833333333
ORD833,Domino'S,"Albuquerque, Nm",2026-01-16 19:30:00,2026-01-16 20:00:00,30.0,Large,Sicilian,4.0,5.5,Medium,Upi,True,False,5.454545454545454,0.7272727272727273,1-01-01,Online,13.2,16.8,False,12,2,19,30.25943396226415
ORD834,Pizza Hut,"Atlanta, Ga",2026-01-17 20:45:00,2026-01-17 21:15:00,30.0,Medium,Veg,2.0,4.0,Low,Wallet,True,True,7.5,0.5,1-01-01,Online,9.6,20.4,False,4,1,20,29.94845360824742
ORD835,Papa John'S,"Omaha, Ne",2026-01-18 18:00:00,2026-01-18 18:30:00,30.0,Medium,Bbq Chicken,3.0,5.0,Medium,Card,True,True,6.0,0.6,1-01-01,Online,12.0,18.0,False,6,2,18,28.18627450980392
ORD836,Little Caesars,"Louisville, Ky",2026-01-19 19:15:00,2026-01-19 19:45:00,30.0,Xl,Cheese Burst,5.0,6.0,High,Upi,True,False,5.0,0.8333333333333334,1-01-01,Online,14.4,15.6,False,20,3,19,28.84422110552764
ORD837,Marco'S Pizza,"Milwaukee, Wi",2026-01-20 20:30:00,2026-01-20 21:00:00,30.0,Medium,Margarita,3.0,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,1-01-01,Offline,10.8,19.2,False,6,2,20,30.28645833333333
ORD838,Papa John'S,"Omaha, Ne",2026-01-21 18:00:00,2026-01-21 18:30:00,30.0,Medium,Bbq Chicken,3.0,5.0,Medium,Upi,True,False,6.0,0.6,1-01-01,Online,12.0,18.0,False,6,2,18,28.18627450980392
ORD839,Little Caesars,"Louisville, Ky",2026-01-22 19:15:00,2026-01-22 19:45:00,30.0,Xl,Cheese Burst,5.0,6.0,High,Card,True,False,5.0,0.8333333333333334,1-01-01,Online,14.4,15.6,False,20,3,19,28.84422110552764
ORD840,Marco'S Pizza,"Milwaukee, Wi",2026-01-23 20:30:00,2026-01-23 21:00:00,30.0,Medium,Margarita,3.0,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,1-01-01,Offline,10.8,19.2,False,6,2,20,30.28645833333333
ORD841,Domino'S,"Albuquerque, Nm",2026-01-24 19:00:00,2026-01-24 19:30:00,30.0,Large,Sicilian,4.0,5.5,Medium,Upi,True,True,5.454545454545454,0.7272727272727273,1-01-01,Online,13.2,16.8,False,12,2,19,30.25943396226415
ORD842,Pizza Hut,"Atlanta, Ga",2026-01-25 20:15:00,2026-01-25 20:45:00,30.0,Medium,Veg,2.0,4.0,Low,Wallet,True,True,7.5,0.5,1-01-01,Online,9.6,20.4,False,4,1,20,29.94845360824742
ORD843,Papa John'S,"Omaha, Ne",2026-01-26 18:30:00,2026-01-26 19:00:00,30.0,Medium,Bbq Chicken,3.0,5.0,Medium,Card,True,False,6.0,0.6,1-01-01,Online,12.0,18.0,False,6,2,18,28.18627450980392
ORD844,Little Caesars,"Louisville, Ky",2026-01-27 19:45:00,2026-01-27 20:15:00,30.0,Xl,Cheese Burst,5.0,6.0,High,Upi,True,False,5.0,0.8333333333333334,1-01-01,Online,14.4,15.6,False,20,3,19,28.84422110552764
ORD845,Marco'S Pizza,"Milwaukee, Wi",2026-01-28 20:00:00,2026-01-28 20:30:00,30.0,Medium,Margarita,3.0,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,1-01-01,Offline,10.8,19.2,False,6,2,20,30.28645833333333
ORD846,Domino'S,"Albuquerque, Nm",2026-01-29 19:15:00,2026-01-29 19:45:00,30.0,Large,Sicilian,4.0,5.5,Medium,Upi,True,False,5.454545454545454,0.7272727272727273,1-01-01,Online,13.2,16.8,False,12,2,19,30.25943396226415
ORD847,Pizza Hut,"Atlanta, Ga",2026-01-30 20:30:00,2026-01-30 21:00:00,30.0,Medium,Veg,2.0,4.0,Low,Wallet,True,False,7.5,0.5,1-01-01,Online,9.6,20.4,False,4,1,20,29.94845360824742
ORD848,Papa John'S,"Omaha, Ne",2026-01-31 18:45:00,2026-01-31 19:15:00,30.0,Medium,Bbq Chicken,3.0,5.0,Medium,Card,True,True,6.0,0.6,1-01-01,Online,12.0,18.0,False,6,2,18,28.18627450980392
ORD849,Little Caesars,"Louisville, Ky",2026-02-01 19:00:00,2026-02-01 19:30:00,30.0,Xl,Cheese Burst,5.0,6.0,High,Upi,True,True,5.0,0.8333333333333334,1-02-01,Online,14.4,15.6,False,20,3,19,28.84422110552764
ORD850,Marco'S Pizza,"Milwaukee, Wi",2026-02-02 20:15:00,2026-02-02 20:45:00,30.0,Medium,Margarita,3.0,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,1-02-01,Offline,10.8,19.2,False,6,2,20,30.28645833333333
ORD851,Domino'S,"Albuquerque, Nm",2026-02-03 19:30:00,2026-02-03 20:00:00,30.0,Large,Sicilian,4.0,5.5,Medium,Upi,True,False,5.454545454545454,0.7272727272727273,1-02-01,Online,13.2,16.8,False,12,2,19,30.25943396226415
ORD852,Pizza Hut,"Atlanta, Ga",2026-02-04 20:45:00,2026-02-04 21:15:00,30.0,Medium,Veg,2.0,4.0,Low,Wallet,True,False,7.5,0.5,1-02-01,Online,9.6,20.4,False,4,1,20,29.94845360824742
ORD853,Papa John'S,"Omaha, Ne",2026-02-05 18:00:00,2026-02-05 18:30:00,30.0,Medium,Bbq Chicken,3.0,5.0,Medium,Card,True,False,6.0,0.6,1-02-01,Online,12.0,18.0,False,6,2,18,28.18627450980392
ORD854,Little Caesars,"Louisville, Ky",2026-02-06 19:15:00,2026-02-06 19:45:00,30.0,Xl,Cheese Burst,5.0,6.0,High,Upi,True,False,5.0,0.8333333333333334,1-02-01,Online,14.4,15.6,False,20,3,19,28.84422110552764
ORD855,Marco'S Pizza,"Milwaukee, Wi",2026-02-07 20:30:00,2026-02-07 21:00:00,30.0,Medium,Margarita,3.0,4.5,Medium,Cash,True,True,6.666666666666667,0.6666666666666666,1-02-01,Offline,10.8,19.2,False,6,2,20,30.28645833333333
ORD856,Domino'S,"Albuquerque, Nm",2026-02-08 19:00:00,2026-02-08 19:30:00,30.0,Large,Sicilian,4.0,5.5,Medium,Upi,True,True,5.454545454545454,0.7272727272727273,1-02-01,Online,13.2,16.8,False,12,2,19,30.25943396226415
ORD857,Pizza Hut,"Atlanta, Ga",2026-02-09 20:15:00,2026-02-09 20:45:00,30.0,Medium,Veg,2.0,4.0,Low,Wallet,True,False,7.5,0.5,1-02-01,Online,9.6,20.4,False,4,1,20,29.94845360824742
ORD858,Papa John'S,"Omaha, Ne",2026-02-10 18:30:00,2026-02-10 19:00:00,30.0,Medium,Bbq Chicken,3.0,5.0,Medium,Card,True,False,6.0,0.6,1-02-01,Online,12.0,18.0,False,6,2,18,28.18627450980392
ORD859,Little Caesars,"Louisville, Ky",2026-02-11 19:45:00,2026-02-11 20:15:00,30.0,Xl,Cheese Burst,5.0,6.0,High,Upi,True,False,5.0,0.8333333333333334,1-02-01,Online,14.4,15.6,False,20,3,19,28.84422110552764
ORD860,Marco'S Pizza,"Milwaukee, Wi",2026-02-12 20:00:00,2026-02-12 20:30:00,30.0,Medium,Margarita,3.0,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,1-02-01,Offline,10.8,19.2,False,6,2,20,30.28645833333333
ORD861,Domino'S,"Albuquerque, Nm",2026-02-13 19:15:00,2026-02-13 19:45:00,30.0,Large,Sicilian,4.0,5.5,Medium,Upi,True,False,5.454545454545454,0.7272727272727273,1-02-01,Online,13.2,16.8,False,12,2,19,30.25943396226415
ORD862,Pizza Hut,"Atlanta, Ga",2026-02-14 20:30:00,2026-02-14 21:00:00,30.0,Medium,Veg,2.0,4.0,Low,Wallet,True,True,7.5,0.5,1-02-01,Online,9.6,20.4,False,4,1,20,29.94845360824742
ORD863,Papa John'S,"Omaha, Ne",2026-02-15 18:45:00,2026-02-15 19:15:00,30.0,Medium,Bbq Chicken,3.0,5.0,Medium,Card,True,True,6.0,0.6,1-02-01,Online,12.0,18.0,False,6,2,18,28.18627450980392
ORD864,Little Caesars,"Louisville, Ky",2026-02-16 19:00:00,2026-02-16 19:30:00,30.0,Xl,Cheese Burst,5.0,6.0,High,Upi,True,False,5.0,0.8333333333333334,1-02-01,Online,14.4,15.6,False,20,3,19,28.84422110552764
ORD865,Marco'S Pizza,"Milwaukee, Wi",2026-02-17 20:15:00,2026-02-17 20:45:00,30.0,Medium,Margarita,3.0,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,1-02-01,Offline,10.8,19.2,False,6,2,20,30.28645833333333
ORD866,Papa John'S,"Omaha, Ne",2026-02-18 18:30:00,2026-02-18 19:00:00,30.0,Medium,Bbq Chicken,3.0,5.0,Medium,Upi,True,False,6.0,0.6,1-02-01,Online,12.0,18.0,False,6,2,18,28.18627450980392
ORD867,Little Caesars,"Louisville, Ky",2026-02-19 19:45:00,2026-02-19 20:15:00,30.0,Xl,Cheese Burst,5.0,6.0,High,Card,True,False,5.0,0.8333333333333334,1-02-01,Online,14.4,15.6,False,20,3,19,28.84422110552764
ORD868,Marco'S Pizza,"Milwaukee, Wi",2026-02-20 20:00:00,2026-02-20 20:30:00,30.0,Medium,Margarita,3.0,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,1-02-01,Offline,10.8,19.2,False,6,2,20,30.28645833333333
ORD869,Domino'S,"Albuquerque, Nm",2026-02-21 19:15:00,2026-02-21 19:45:00,30.0,Large,Sicilian,4.0,5.5,Medium,Upi,True,True,5.454545454545454,0.7272727272727273,1-02-01,Online,13.2,16.8,False,12,2,19,30.25943396226415
ORD870,Pizza Hut,"Atlanta, Ga",2026-02-22 20:30:00,2026-02-22 21:00:00,30.0,Medium,Veg,2.0,4.0,Low,Wallet,True,True,7.5,0.5,1-02-01,Online,9.6,20.4,False,4,1,20,29.94845360824742
ORD871,Papa John'S,"Omaha, Ne",2026-02-23 18:00:00,2026-02-23 18:30:00,30.0,Medium,Bbq Chicken,3.0,5.0,Medium,Card,True,False,6.0,0.6,1-02-01,Online,12.0,18.0,False,6,2,18,28.18627450980392
ORD872,Little Caesars,"Louisville, Ky",2026-02-24 19:15:00,2026-02-24 19:45:00,30.0,Xl,Cheese Burst,5.0,6.0,High,Upi,True,False,5.0,0.8333333333333334,1-02-01,Online,14.4,15.6,False,20,3,19,28.84422110552764
ORD873,Marco'S Pizza,"Milwaukee, Wi",2026-02-25 20:30:00,2026-02-25 21:00:00,30.0,Medium,Margarita,3.0,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,1-02-01,Offline,10.8,19.2,False,6,2,20,30.28645833333333
ORD874,Domino'S,"Albuquerque, Nm",2026-02-26 19:00:00,2026-02-26 19:30:00,30.0,Large,Sicilian,4.0,5.5,Medium,Upi,True,False,5.454545454545454,0.7272727272727273,1-02-01,Online,13.2,16.8,False,12,2,19,30.25943396226415
ORD875,Pizza Hut,"Atlanta, Ga",2026-02-27 20:15:00,2026-02-27 20:45:00,30.0,Medium,Veg,2.0,4.0,Low,Wallet,True,False,7.5,0.5,1-02-01,Online,9.6,20.4,False,4,1,20,29.94845360824742
ORD876,Papa John'S,"Omaha, Ne",2026-02-28 18:30:00,2026-02-28 19:00:00,30.0,Medium,Bbq Chicken,3.0,5.0,Medium,Card,True,True,6.0,0.6,1-02-01,Online,12.0,18.0,False,6,2,18,28.18627450980392
ORD877,Little Caesars,"Louisville, Ky",2026-03-01 19:45:00,2026-03-01 20:15:00,30.0,Xl,Cheese Burst,5.0,6.0,High,Upi,True,True,5.0,0.8333333333333334,1-03-01,Online,14.4,15.6,False,20,3,19,28.84422110552764
ORD878,Marco'S Pizza,"Milwaukee, Wi",2026-03-02 20:00:00,2026-03-02 20:30:00,30.0,Medium,Margarita,3.0,4.5,Medium,Cash,True,False,6.666666666666667,0.6666666666666666,1-03-01,Offline,10.8,19.2,False,6,2,20,30.28645833333333
ORD879,Domino'S,"Albuquerque, Nm",2026-03-03 19:15:00,2026-03-03 19:45:00,30.0,Large,Sicilian,4.0,5.5,Medium,Upi,True,False,5.454545454545454,0.7272727272727273,1-03-01,Online,13.2,16.8,False,12,2,19,30.25943396226415
